11:54:16, 21.26, -0.16, 23.95,   23.76, -0.76, 19.70 
11:54:46, 21.28, -0.22, 23.82,   23.68, -0.86, 19.64 
11:55:16, 21.18, -0.31, 23.80,   23.77, -0.77, 19.67 
11:55:46, 21.22, -0.21, 23.92,   23.81, -0.76, 19.63 
11:56:16, 21.26, -0.24, 23.80,   23.77, -0.75, 19.70 
11:56:46, 21.19, -0.29, 23.83,   23.73, -0.85, 19.60 
11:57:16, 21.13, -0.42, 23.68,   23.68, -0.93, 19.55 
11:57:46, 21.16, -0.40, 23.68,   23.69, -0.97, 19.47 
11:58:17, 21.09, -0.54, 23.54,   23.60, -1.09, 19.41 
11:58:47, 21.10, -0.59, 23.44,   23.66, -1.03, 19.42 
11:59:17, 21.03, -0.61, 23.50,   23.59, -1.04, 19.49 
11:59:47, 21.03, -0.58, 23.55,   23.60, -1.01, 19.53 
12:00:17, 21.13, -0.55, 23.47,   23.50, -1.17, 19.42 
12:00:47, 21.07, -0.45, 23.73,   23.49, -1.14, 19.47 
12:01:17, 21.03, -0.57, 23.57,   23.46, -1.11, 19.54 
12:01:48, 21.02, -0.51, 23.69,   23.42, -1.08, 19.63 
12:02:18, 20.90, -0.51, 23.87,   23.39, -0.86, 19.99 
12:02:48, 21.07, -0.24, 24.09,   23.30, -0.97, 19.94 
12:03:18, 21.02, -0.27, 24.11,   23.39, -0.81, 20.07 
12:03:48, 21.00, -0.46, 23.80,   23.39, -1.00, 19.79 
12:04:18, 21.09, -0.43, 23.72,   23.44, -1.03, 19.68 
12:04:48, 21.07, -0.47, 23.68,   23.41, -1.15, 19.55 
12:05:18, 20.93, -0.63, 23.61,   23.50, -1.03, 19.62 
12:05:49, 21.02, -0.49, 23.72,   23.52, -0.93, 19.73 
12:06:19, 21.00, -0.42, 23.88,   23.53, -0.95, 19.69 
12:06:49, 20.89, -0.52, 23.87,   23.45, -0.94, 19.80 
12:07:19, 20.96, -0.34, 24.08,   23.59, -0.76, 19.90 
12:07:49, 21.05, -0.35, 23.92,   23.56, -0.82, 19.85 
12:08:19, 20.98, -0.38, 23.98,   23.59, -0.90, 19.69 
12:08:49, 20.99, -0.44, 23.85,   23.63, -1.00, 19.51 
12:09:19, 21.10, -0.43, 23.71,   23.63, -1.07, 19.40 
12:09:50, 21.05, -0.44, 23.76,   23.70, -1.01, 19.40 
12:10:20, 21.02, -0.59, 23.55,   23.56, -1.19, 19.31 
12:10:50, 21.07, -0.51, 23.62,   23.66, -1.00, 19.47 
12:11:20, 21.00, -0.56, 23.63,   23.66, -0.91, 19.60 
12:11:50, 21.09, -0.33, 23.90,   23.63, -0.75, 19.86 
12:12:20, 21.06, -0.21, 24.16,   23.70, -0.64, 19.94 
12:12:50, 21.00, -0.29, 24.11,   23.79, -0.66, 19.80 
12:13:21, 21.09, -0.26, 24.02,   23.73, -0.69, 19.83 
12:13:51, 21.07, -0.40, 23.81,   23.76, -0.90, 19.49 
12:14:21, 20.96, -0.59, 23.64,   23.81, -0.94, 19.38 
12:14:51, 21.12, -0.39, 23.75,   23.89, -0.78, 19.51 
12:15:21, 21.13, -0.34, 23.83,   23.84, -0.80, 19.54 
12:15:51, 21.18, -0.28, 23.86,   23.97, -0.77, 19.43 
12:16:21, 21.13, -0.27, 23.95,   24.00, -0.59, 19.65 
12:16:51, 21.03, -0.31, 24.03,   23.90, -0.79, 19.48 
12:17:22, 21.14, -0.31, 23.86,   23.89, -0.78, 19.51 
12:17:52, 21.09, -0.26, 24.03,   23.93, -0.64, 19.66 
12:18:22, 21.13, -0.22, 24.03,   23.99, -0.78, 19.40 
12:18:52, 21.16, -0.49, 23.53,   23.97, -1.08, 18.99 
12:19:22, 21.10, -0.71, 23.24,   24.07, -1.00, 19.00 
12:19:52, 21.18, -0.57, 23.36,   24.09, -0.83, 19.21 
12:20:22, 21.26, -0.40, 23.54,   24.00, -0.86, 19.27 
12:20:52, 21.16, -0.33, 23.80,   24.04, -0.70, 19.45 
12:21:23, 21.16, -0.22, 23.99,   24.03, -0.64, 19.55 
12:21:53, 21.26, -0.11, 24.03,   23.99, -0.61, 19.64 
12:22:23, 21.13, -0.19, 24.08,   24.07, -0.65, 19.49 
12:22:53, 21.22, -0.30, 23.77,   24.06, -0.94, 19.09 
12:23:23, 21.26, -0.54, 23.30,   24.09, -0.94, 19.06 
12:23:53, 21.18, -0.60, 23.30,   24.10, -1.04, 18.90 
12:24:23, 21.25, -0.60, 23.20,   24.06, -1.18, 18.75 
12:24:54, 21.23, -0.61, 23.21,   24.13, -1.05, 18.85 
12:25:24, 21.23, -0.55, 23.32,   24.13, -0.93, 19.02 
12:25:54, 21.23, -0.46, 23.48,   24.19, -0.94, 18.94 
12:26:24, 21.34, -0.42, 23.38,   24.09, -1.03, 18.93 
12:26:54, 21.23, -0.46, 23.48,   24.16, -0.94, 18.97 
12:27:24, 21.30, -0.40, 23.47,   24.11, -0.89, 19.10 
12:27:54, 21.23, -0.50, 23.40,   24.13, -0.82, 19.18 
12:28:24, 21.22, -0.38, 23.63,   24.19, -0.85, 19.07 
12:28:55, 21.22, -0.45, 23.51,   24.10, -0.86, 19.15 
12:29:25, 21.30, -0.32, 23.62,   23.96, -1.04, 19.07 
12:29:55, 21.25, -0.35, 23.63,   23.96, -0.91, 19.24 
12:30:25, 21.23, -0.40, 23.57,   23.93, -0.93, 19.25 
12:30:55, 21.16, -0.42, 23.65,   23.87, -0.94, 19.31 
12:31:25, 21.14, -0.47, 23.58,   23.84, -1.04, 19.20 
12:31:55, 21.10, -0.55, 23.50,   23.68, -1.14, 19.25 
12:32:25, 21.16, -0.47, 23.56,   23.76, -0.99, 19.37 
12:32:56, 21.10, -0.54, 23.53,   23.70, -1.02, 19.39 
12:33:26, 21.28, -0.40, 23.51,   23.68, -0.96, 19.50 
12:33:56, 21.10, -0.52, 23.56,   23.70, -0.96, 19.48 
12:34:26, 21.18, -0.42, 23.61,   23.72, -0.95, 19.47 
12:34:56, 21.13, -0.48, 23.59,   23.86, -0.90, 19.38 
12:35:26, 21.18, -0.48, 23.51,   23.75, -1.00, 19.36 
12:35:56, 21.19, -0.61, 23.27,   23.69, -1.07, 19.34 
12:36:27, 21.10, -0.61, 23.40,   23.70, -1.00, 19.42 
12:36:57, 21.14, -0.52, 23.50,   23.65, -1.10, 19.34 
12:37:27, 21.06, -0.59, 23.50,   23.63, -1.07, 19.40 
12:37:57, 21.10, -0.55, 23.50,   23.75, -1.07, 19.26 
12:38:27, 21.22, -0.52, 23.39,   23.69, -1.16, 19.21 
12:38:57, 21.18, -0.60, 23.31,   23.59, -1.38, 19.02 
12:39:27, 21.05, -0.68, 23.36,   23.63, -1.29, 19.09 
12:39:57, 21.10, -0.68, 23.29,   23.55, -1.30, 19.17 
12:40:28, 21.07, -0.59, 23.48,   23.60, -1.27, 19.15 
12:40:58, 21.05, -0.76, 23.22,   23.50, -1.29, 19.25 
12:41:28, 21.05, -0.64, 23.42,   23.39, -1.40, 19.21 
12:41:58, 20.98, -0.81, 23.23,   23.42, -1.30, 19.32 
12:42:28, 21.03, -0.72, 23.32,   23.42, -1.47, 19.09 
12:42:58, 21.06, -0.70, 23.30,   23.39, -1.39, 19.23 
12:43:28, 21.02, -0.74, 23.30,   23.38, -1.43, 19.19 
12:43:58, 21.00, -0.78, 23.25,   23.39, -1.31, 19.35 
12:44:29, 20.96, -0.88, 23.15,   23.42, -1.39, 19.19 
12:44:59, 21.05, -0.74, 23.25,   23.50, -1.17, 19.42 
12:45:29, 20.99, -0.75, 23.33,   23.49, -1.29, 19.26 
12:45:59, 21.07, -0.80, 23.13,   23.52, -1.25, 19.28 
12:46:29, 20.98, -0.80, 23.25,   23.53, -1.52, 18.89 
12:46:59, 21.03, -0.96, 22.91,   23.53, -1.59, 18.79 
12:47:29, 21.13, -0.84, 22.98,   23.55, -1.73, 18.58 
12:47:59, 21.07, -1.13, 22.57,   23.56, -1.66, 18.66 
12:48:29, 21.10, -0.84, 23.01,   23.69, -1.47, 18.77 
12:49:00, 21.05, -0.94, 22.91,   23.66, -1.62, 18.60 
12:49:30, 21.18, -0.87, 22.86,   23.62, -1.71, 18.53 
12:50:00, 21.14, -0.77, 23.08,   23.70, -1.55, 18.65 
12:50:30, 21.13, -0.87, 22.93,   23.72, -1.54, 18.65 
12:51:00, 21.12, -0.85, 22.97,   23.72, -1.63, 18.52 
12:51:30, 21.16, -1.06, 22.57,   23.75, -1.74, 18.34 
12:52:00, 21.12, -1.16, 22.46,   23.66, -1.93, 18.19 
12:52:30, 21.18, -1.24, 22.24,   23.73, -1.94, 18.10 
12:53:01, 21.12, -1.40, 22.06,   23.75, -1.81, 18.25 
12:53:31, 21.20, -1.23, 22.23,   23.80, -1.83, 18.17 
12:54:01, 21.12, -1.24, 22.32,   23.89, -1.77, 18.14 
12:54:31, 21.20, -1.21, 22.27,   23.84, -1.76, 18.22 
12:55:01, 21.22, -1.08, 22.45,   23.84, -1.50, 18.56 
12:55:31, 21.23, -0.95, 22.65,   23.87, -1.60, 18.40 
12:56:01, 21.18, -0.91, 22.78,   24.00, -1.31, 18.65 
12:56:32, 21.19, -1.02, 22.59,   23.93, -1.59, 18.34 
12:57:02, 21.19, -1.10, 22.45,   24.13, -1.53, 18.20 
12:57:32, 21.25, -1.12, 22.34,   24.10, -1.58, 18.17 
12:58:02, 21.16, -1.20, 22.33,   24.19, -1.70, 17.91 
12:58:32, 21.19, -1.09, 22.48,   24.10, -1.64, 18.09 
12:59:02, 21.25, -1.09, 22.39,   24.13, -1.61, 18.10 
12:59:32, 21.26, -1.08, 22.39,   24.21, -1.57, 18.07 
13:00:02, 21.19, -1.02, 22.59,   24.04, -1.62, 18.18 
13:00:33, 21.23, -0.95, 22.65,   24.21, -1.51, 18.14 
13:01:03, 21.19, -1.22, 22.26,   24.11, -1.73, 17.96 
13:01:33, 21.26, -1.18, 22.23,   24.20, -1.76, 17.83 
13:02:03, 21.25, -1.22, 22.18,   24.23, -1.82, 17.72 
13:02:33, 21.23, -1.39, 21.93,   24.20, -1.83, 17.73 
13:03:03, 21.26, -1.23, 22.15,   24.26, -1.71, 17.83 
13:03:33, 21.28, -1.27, 22.06,   24.30, -1.62, 17.90 
13:04:03, 21.28, -1.29, 22.03,   24.31, -1.64, 17.87 
13:04:34, 21.26, -1.17, 22.25,   24.23, -1.52, 18.11 
13:05:04, 21.30, -1.16, 22.20,   24.20, -1.63, 17.99 
13:05:34, 21.26, -1.13, 22.31,   24.31, -1.64, 17.87 
13:06:04, 21.26, -1.05, 22.44,   24.26, -1.52, 18.08 
13:06:34, 21.26, -1.10, 22.36,   24.24, -1.53, 18.08 
13:07:04, 21.33, -1.18, 22.14,   24.20, -1.63, 17.99 
13:07:34, 21.30, -1.12, 22.28,   24.13, -1.55, 18.18 
13:08:05, 21.25, -1.07, 22.42,   24.09, -1.72, 18.00 
13:08:35, 21.26, -1.08, 22.40,   24.09, -1.63, 18.12 
13:09:05, 21.28, -1.10, 22.34,   24.04, -1.64, 18.16 
13:09:35, 21.22, -1.10, 22.42,   23.97, -1.69, 18.16 
13:10:05, 21.23, -1.14, 22.34,   23.90, -1.58, 18.39 
13:10:35, 21.22, -1.17, 22.30,   23.92, -1.56, 18.40 
13:11:05, 21.25, -1.02, 22.50,   23.83, -1.74, 18.25 
13:11:35, 21.26, -1.05, 22.45,   23.70, -1.82, 18.29 
