in s,C1 in V,C4 in V
-1.02600E-07,-4.39453E-01,-1.02615E+00
-1.02400E-07,-3.41797E-01,-1.02615E+00
-1.02200E-07,-2.44141E-01,-1.02615E+00
-1.02000E-07,-4.39453E-01,-1.03104E+00
-1.01800E-07,-5.37109E-01,-1.03104E+00
-1.01600E-07,-3.41797E-01,-1.02615E+00
-1.01400E-07,-4.88281E-02,-1.02615E+00
-1.01200E-07,-1.46484E-01,-1.03104E+00
-1.01000E-07,-3.41797E-01,-1.02615E+00
-1.00800E-07,-4.39453E-01,-1.01639E+00
-1.00600E-07,-3.41797E-01,-1.02127E+00
-1.00400E-07,-3.41797E-01,-1.04080E+00
-1.00200E-07,-3.41797E-01,-1.05057E+00
-1.00000E-07,-1.46484E-01,-1.04080E+00
-9.98000E-08,-4.88281E-02,-1.02615E+00
-9.96000E-08,-1.46484E-01,-1.02127E+00
-9.94000E-08,-4.39453E-01,-1.02127E+00
-9.92000E-08,-4.39453E-01,-1.01150E+00
-9.90000E-08,-3.41797E-01,-1.00662E+00
-9.88000E-08,-2.44141E-01,-1.01639E+00
-9.86000E-08,-3.41797E-01,-1.02615E+00
-9.84000E-08,-3.41797E-01,-1.02127E+00
-9.82000E-08,-1.46484E-01,-1.01150E+00
-9.80000E-08,-4.88281E-02,-1.01150E+00
-9.78000E-08,-4.88281E-02,-1.02615E+00
-9.76000E-08,-2.44141E-01,-1.04080E+00
-9.74000E-08,-4.39453E-01,-1.04080E+00
-9.72000E-08,-5.37109E-01,-1.03104E+00
-9.70000E-08,-4.39453E-01,-1.02127E+00
-9.68000E-08,-3.41797E-01,-1.02127E+00
-9.66000E-08,-2.44141E-01,-1.02615E+00
-9.64000E-08,-3.41797E-01,-1.03592E+00
-9.62000E-08,-4.39453E-01,-1.04080E+00
-9.60000E-08,-5.37109E-01,-1.03104E+00
-9.58000E-08,-6.34766E-01,-1.01150E+00
-9.56000E-08,-6.34766E-01,-1.00174E+00
-9.54000E-08,-4.39453E-01,-1.01150E+00
-9.52000E-08,-1.46484E-01,-1.03592E+00
-9.50000E-08,4.88281E-02,-1.05057E+00
-9.48000E-08,-1.46484E-01,-1.04080E+00
-9.46000E-08,-3.41797E-01,-1.02615E+00
-9.44000E-08,-4.39453E-01,-1.02127E+00
-9.42000E-08,-3.41797E-01,-1.02615E+00
-9.40000E-08,-3.41797E-01,-1.02615E+00
-9.38000E-08,-3.41797E-01,-1.02127E+00
-9.36000E-08,-3.41797E-01,-1.02127E+00
-9.34000E-08,-2.44141E-01,-1.02615E+00
-9.32000E-08,-2.44141E-01,-1.02615E+00
-9.30000E-08,-3.41797E-01,-1.02127E+00
-9.28000E-08,-2.44141E-01,-1.02615E+00
-9.26000E-08,-1.46484E-01,-1.03104E+00
-9.24000E-08,-1.46484E-01,-1.03104E+00
-9.22000E-08,-2.44141E-01,-1.03104E+00
-9.20000E-08,-3.41797E-01,-1.03104E+00
-9.18000E-08,-2.44141E-01,-1.03104E+00
-9.16000E-08,-4.88281E-02,-1.02615E+00
-9.14000E-08,-4.88281E-02,-1.02615E+00
-9.12000E-08,-2.44141E-01,-1.03104E+00
-9.10000E-08,-3.41797E-01,-1.03104E+00
-9.08000E-08,-2.44141E-01,-1.02615E+00
-9.06000E-08,-1.46484E-01,-1.02127E+00
-9.04000E-08,-1.46484E-01,-1.03104E+00
-9.02000E-08,-1.46484E-01,-1.04080E+00
-9.00000E-08,4.88281E-02,-1.04080E+00
-8.98000E-08,4.88281E-02,-1.02615E+00
-8.96000E-08,-2.44141E-01,-1.01639E+00
-8.94000E-08,-3.41797E-01,-1.01150E+00
-8.92000E-08,-2.44141E-01,-1.01150E+00
-8.90000E-08,-3.41797E-01,-1.01639E+00
-8.88000E-08,-8.30078E-01,-1.02615E+00
-8.86000E-08,-1.02539E+00,-1.02615E+00
-8.84000E-08,-6.34766E-01,-1.02127E+00
-8.82000E-08,-1.46484E-01,-1.01639E+00
-8.80000E-08,-4.88281E-02,-1.02127E+00
-8.78000E-08,-1.46484E-01,-1.03104E+00
-8.76000E-08,-4.88281E-02,-1.03592E+00
-8.74000E-08,1.46484E-01,-1.03592E+00
-8.72000E-08,4.88281E-02,-1.03592E+00
-8.70000E-08,-2.44141E-01,-1.03104E+00
-8.68000E-08,-3.41797E-01,-1.02127E+00
-8.66000E-08,-3.41797E-01,-1.01639E+00
-8.64000E-08,-3.41797E-01,-1.02127E+00
-8.62000E-08,-3.41797E-01,-1.03104E+00
-8.60000E-08,-2.44141E-01,-1.03592E+00
-8.58000E-08,-1.46484E-01,-1.03104E+00
-8.56000E-08,-3.41797E-01,-1.02615E+00
-8.54000E-08,-6.34766E-01,-1.03104E+00
-8.52000E-08,-7.32422E-01,-1.03592E+00
-8.50000E-08,-6.34766E-01,-1.03592E+00
-8.48000E-08,-4.39453E-01,-1.03104E+00
-8.46000E-08,-3.41797E-01,-1.03104E+00
-8.44000E-08,-2.44141E-01,-1.03104E+00
-8.42000E-08,-2.44141E-01,-1.02615E+00
-8.40000E-08,-3.41797E-01,-1.01639E+00
-8.38000E-08,-3.41797E-01,-1.01150E+00
-8.36000E-08,-1.46484E-01,-1.01639E+00
-8.34000E-08,4.88281E-02,-1.02615E+00
-8.32000E-08,4.88281E-02,-1.02615E+00
-8.30000E-08,-2.44141E-01,-1.02127E+00
-8.28000E-08,-4.39453E-01,-1.01639E+00
-8.26000E-08,-2.44141E-01,-1.01639E+00
-8.24000E-08,1.46484E-01,-1.02127E+00
-8.22000E-08,1.46484E-01,-1.02615E+00
-8.20000E-08,-2.44141E-01,-1.02615E+00
-8.18000E-08,-6.34766E-01,-1.02615E+00
-8.16000E-08,-6.34766E-01,-1.02615E+00
-8.14000E-08,-3.41797E-01,-1.02615E+00
-8.12000E-08,-1.46484E-01,-1.02615E+00
-8.10000E-08,-1.46484E-01,-1.02615E+00
-8.08000E-08,-2.44141E-01,-1.02127E+00
-8.06000E-08,-2.44141E-01,-1.02127E+00
-8.04000E-08,-2.44141E-01,-1.02127E+00
-8.02000E-08,-2.44141E-01,-1.02127E+00
-8.00000E-08,-2.44141E-01,-1.02127E+00
-7.98000E-08,-1.46484E-01,-1.02127E+00
-7.96000E-08,-4.88281E-02,-1.01639E+00
-7.94000E-08,-1.46484E-01,-1.01150E+00
-7.92000E-08,-2.44141E-01,-1.00662E+00
-7.90000E-08,-2.44141E-01,-1.01150E+00
-7.88000E-08,-1.46484E-01,-1.02127E+00
-7.86000E-08,-1.46484E-01,-1.03104E+00
-7.84000E-08,-3.41797E-01,-1.03104E+00
-7.82000E-08,-4.39453E-01,-1.01639E+00
-7.80000E-08,-3.41797E-01,-1.00662E+00
-7.78000E-08,-1.46484E-01,-1.01639E+00
-7.76000E-08,-4.88281E-02,-1.03592E+00
-7.74000E-08,-1.46484E-01,-1.04568E+00
-7.72000E-08,-2.44141E-01,-1.03592E+00
-7.70000E-08,-3.41797E-01,-1.02615E+00
-7.68000E-08,-3.41797E-01,-1.02127E+00
-7.66000E-08,-2.44141E-01,-1.02127E+00
-7.64000E-08,-1.46484E-01,-1.02127E+00
-7.62000E-08,-1.46484E-01,-1.02127E+00
-7.60000E-08,-1.46484E-01,-1.03104E+00
-7.58000E-08,-1.46484E-01,-1.04080E+00
-7.56000E-08,-1.46484E-01,-1.03592E+00
-7.54000E-08,-2.44141E-01,-1.02615E+00
-7.52000E-08,-3.41797E-01,-1.02615E+00
-7.50000E-08,-3.41797E-01,-1.03104E+00
-7.48000E-08,-2.44141E-01,-1.03104E+00
-7.46000E-08,-3.41797E-01,-1.02615E+00
-7.44000E-08,-4.39453E-01,-1.02127E+00
-7.42000E-08,-4.39453E-01,-1.02127E+00
-7.40000E-08,-2.44141E-01,-1.02615E+00
-7.38000E-08,-1.46484E-01,-1.02615E+00
-7.36000E-08,-3.41797E-01,-1.03104E+00
-7.34000E-08,-4.39453E-01,-1.03104E+00
-7.32000E-08,-3.41797E-01,-1.03104E+00
-7.30000E-08,-1.46484E-01,-1.02615E+00
-7.28000E-08,-1.46484E-01,-1.02615E+00
-7.26000E-08,-1.46484E-01,-1.03104E+00
-7.24000E-08,-1.46484E-01,-1.03592E+00
-7.22000E-08,-2.44141E-01,-1.03104E+00
-7.20000E-08,-5.37109E-01,-1.02615E+00
-7.18000E-08,-5.37109E-01,-1.02615E+00
-7.16000E-08,-2.44141E-01,-1.03104E+00
-7.14000E-08,4.88281E-02,-1.02615E+00
-7.12000E-08,-4.88281E-02,-1.01639E+00
-7.10000E-08,-3.41797E-01,-1.01639E+00
-7.08000E-08,-3.41797E-01,-1.03104E+00
-7.06000E-08,-1.46484E-01,-1.04080E+00
-7.04000E-08,-2.44141E-01,-1.03592E+00
-7.02000E-08,-4.39453E-01,-1.02615E+00
-7.00000E-08,-4.39453E-01,-1.02127E+00
-6.98000E-08,-1.46484E-01,-1.02127E+00
-6.96000E-08,1.46484E-01,-1.01639E+00
-6.94000E-08,4.88281E-02,-1.02127E+00
-6.92000E-08,-2.44141E-01,-1.04080E+00
-6.90000E-08,-5.37109E-01,-1.04568E+00
-6.88000E-08,-6.34766E-01,-1.03104E+00
-6.86000E-08,-6.34766E-01,-1.01150E+00
-6.84000E-08,-5.37109E-01,-1.01639E+00
-6.82000E-08,-3.41797E-01,-1.03104E+00
-6.80000E-08,-2.44141E-01,-1.03592E+00
-6.78000E-08,-2.44141E-01,-1.02615E+00
-6.76000E-08,-4.39453E-01,-1.02615E+00
-6.74000E-08,-5.37109E-01,-1.02615E+00
-6.72000E-08,-5.37109E-01,-1.02127E+00
-6.70000E-08,-5.37109E-01,-1.02127E+00
-6.68000E-08,-5.37109E-01,-1.02615E+00
-6.66000E-08,-5.37109E-01,-1.03592E+00
-6.64000E-08,-4.39453E-01,-1.03592E+00
-6.62000E-08,-2.44141E-01,-1.02615E+00
-6.60000E-08,-2.44141E-01,-1.02127E+00
-6.58000E-08,-3.41797E-01,-1.02615E+00
-6.56000E-08,-4.39453E-01,-1.02615E+00
-6.54000E-08,-3.41797E-01,-1.02615E+00
-6.52000E-08,-1.46484E-01,-1.03104E+00
-6.50000E-08,-1.46484E-01,-1.03592E+00
-6.48000E-08,-2.44141E-01,-1.03592E+00
-6.46000E-08,-3.41797E-01,-1.02615E+00
-6.44000E-08,-3.41797E-01,-1.02127E+00
-6.42000E-08,-2.44141E-01,-1.02615E+00
-6.40000E-08,-2.44141E-01,-1.03104E+00
-6.38000E-08,-3.41797E-01,-1.03104E+00
-6.36000E-08,-3.41797E-01,-1.02615E+00
-6.34000E-08,-2.44141E-01,-1.01639E+00
-6.32000E-08,-4.88281E-02,-1.01639E+00
-6.30000E-08,-4.88281E-02,-1.02127E+00
-6.28000E-08,-2.44141E-01,-1.02615E+00
-6.26000E-08,-4.39453E-01,-1.02615E+00
-6.24000E-08,-4.39453E-01,-1.02127E+00
-6.22000E-08,-2.44141E-01,-1.02127E+00
-6.20000E-08,-1.46484E-01,-1.03104E+00
-6.18000E-08,-2.44141E-01,-1.03592E+00
-6.16000E-08,-3.41797E-01,-1.02615E+00
-6.14000E-08,-2.44141E-01,-1.01639E+00
-6.12000E-08,-4.88281E-02,-1.01639E+00
-6.10000E-08,4.88281E-02,-1.02615E+00
-6.08000E-08,4.88281E-02,-1.03592E+00
-6.06000E-08,-1.46484E-01,-1.04080E+00
-6.04000E-08,-2.44141E-01,-1.04080E+00
-6.02000E-08,-2.44141E-01,-1.03592E+00
-6.00000E-08,-2.44141E-01,-1.03592E+00
-5.98000E-08,-2.44141E-01,-1.03104E+00
-5.96000E-08,-3.41797E-01,-1.02615E+00
-5.94000E-08,-4.39453E-01,-1.02615E+00
-5.92000E-08,-4.39453E-01,-1.02615E+00
-5.90000E-08,-3.41797E-01,-1.02615E+00
-5.88000E-08,-2.44141E-01,-1.02127E+00
-5.86000E-08,-1.46484E-01,-1.01150E+00
-5.84000E-08,-1.46484E-01,-1.01150E+00
-5.82000E-08,-1.46484E-01,-1.02615E+00
-5.80000E-08,-2.44141E-01,-1.04080E+00
-5.78000E-08,-2.44141E-01,-1.03592E+00
-5.76000E-08,-1.46484E-01,-1.01639E+00
-5.74000E-08,-4.88281E-02,-9.96855E-01
-5.72000E-08,-4.88281E-02,-9.96855E-01
-5.70000E-08,-1.46484E-01,-1.00662E+00
-5.68000E-08,-2.44141E-01,-1.01150E+00
-5.66000E-08,-1.46484E-01,-1.00662E+00
-5.64000E-08,-1.46484E-01,-1.01150E+00
-5.62000E-08,-2.44141E-01,-1.02615E+00
-5.60000E-08,-3.41797E-01,-1.04568E+00
-5.58000E-08,-2.44141E-01,-1.05545E+00
-5.56000E-08,-4.88281E-02,-1.05545E+00
-5.54000E-08,-4.88281E-02,-1.04568E+00
-5.52000E-08,-4.39453E-01,-1.03104E+00
-5.50000E-08,-7.32422E-01,-1.01639E+00
-5.48000E-08,-6.34766E-01,-1.01150E+00
-5.46000E-08,-3.41797E-01,-1.01150E+00
-5.44000E-08,-1.46484E-01,-1.01150E+00
-5.42000E-08,-4.88281E-02,-1.01150E+00
-5.40000E-08,-1.46484E-01,-1.01639E+00
-5.38000E-08,-2.44141E-01,-1.02127E+00
-5.36000E-08,-4.39453E-01,-1.02615E+00
-5.34000E-08,-6.34766E-01,-1.03104E+00
-5.32000E-08,-6.34766E-01,-1.03592E+00
-5.30000E-08,-5.37109E-01,-1.03592E+00
-5.28000E-08,-4.39453E-01,-1.03592E+00
-5.26000E-08,-3.41797E-01,-1.03104E+00
-5.24000E-08,-1.46484E-01,-1.02127E+00
-5.22000E-08,-4.88281E-02,-1.00174E+00
-5.20000E-08,-1.46484E-01,-9.91973E-01
-5.18000E-08,-3.41797E-01,-9.96855E-01
-5.16000E-08,-2.44141E-01,-1.02127E+00
-5.14000E-08,-4.88281E-02,-1.03592E+00
-5.12000E-08,-4.88281E-02,-1.03104E+00
-5.10000E-08,-3.41797E-01,-1.01150E+00
-5.08000E-08,-4.39453E-01,-9.96855E-01
-5.06000E-08,-2.44141E-01,-1.00662E+00
-5.04000E-08,4.88281E-02,-1.02127E+00
-5.02000E-08,-4.88281E-02,-1.03104E+00
-5.00000E-08,-4.39453E-01,-1.02615E+00
-4.98000E-08,-6.34766E-01,-1.01639E+00
-4.96000E-08,-4.39453E-01,-1.01639E+00
-4.94000E-08,-1.46484E-01,-1.02615E+00
-4.92000E-08,-4.88281E-02,-1.03592E+00
-4.90000E-08,-2.44141E-01,-1.03592E+00
-4.88000E-08,-3.41797E-01,-1.03104E+00
-4.86000E-08,-2.44141E-01,-1.02615E+00
-4.84000E-08,-2.44141E-01,-1.02615E+00
-4.82000E-08,-3.41797E-01,-1.03104E+00
-4.80000E-08,-4.39453E-01,-1.04080E+00
-4.78000E-08,-3.41797E-01,-1.04080E+00
-4.76000E-08,-2.44141E-01,-1.03104E+00
-4.74000E-08,-1.46484E-01,-1.02615E+00
-4.72000E-08,-2.44141E-01,-1.02615E+00
-4.70000E-08,-3.41797E-01,-1.02127E+00
-4.68000E-08,-4.39453E-01,-1.01150E+00
-4.66000E-08,-5.37109E-01,-1.01150E+00
-4.64000E-08,-5.37109E-01,-1.02127E+00
-4.62000E-08,-3.41797E-01,-1.03104E+00
-4.60000E-08,-1.46484E-01,-1.03104E+00
-4.58000E-08,-2.44141E-01,-1.03104E+00
-4.56000E-08,-4.39453E-01,-1.03592E+00
-4.54000E-08,-5.37109E-01,-1.03592E+00
-4.52000E-08,-4.39453E-01,-1.03104E+00
-4.50000E-08,-3.41797E-01,-1.03104E+00
-4.48000E-08,-3.41797E-01,-1.04080E+00
-4.46000E-08,-3.41797E-01,-1.04568E+00
-4.44000E-08,-1.46484E-01,-1.03592E+00
-4.42000E-08,-4.88281E-02,-1.01639E+00
-4.40000E-08,-1.46484E-01,-1.01150E+00
-4.38000E-08,-2.44141E-01,-1.01639E+00
-4.36000E-08,-1.46484E-01,-1.02127E+00
-4.34000E-08,4.88281E-02,-1.02127E+00
-4.32000E-08,4.88281E-02,-1.01639E+00
-4.30000E-08,-1.46484E-01,-1.01639E+00
-4.28000E-08,-3.41797E-01,-1.01639E+00
-4.26000E-08,-3.41797E-01,-1.01639E+00
-4.24000E-08,-3.41797E-01,-1.01639E+00
-4.22000E-08,-3.41797E-01,-1.02127E+00
-4.20000E-08,-3.41797E-01,-1.02615E+00
-4.18000E-08,-4.39453E-01,-1.02127E+00
-4.16000E-08,-4.39453E-01,-1.01639E+00
-4.14000E-08,-4.39453E-01,-1.01150E+00
-4.12000E-08,-4.39453E-01,-1.01639E+00
-4.10000E-08,-5.37109E-01,-1.02127E+00
-4.08000E-08,-7.32422E-01,-1.02615E+00
-4.06000E-08,-6.34766E-01,-1.02615E+00
-4.04000E-08,-4.39453E-01,-1.02615E+00
-4.02000E-08,-3.41797E-01,-1.02615E+00
-4.00000E-08,-4.39453E-01,-1.02127E+00
-3.98000E-08,-5.37109E-01,-1.01639E+00
-3.96000E-08,-3.41797E-01,-1.01639E+00
-3.94000E-08,-1.46484E-01,-1.02615E+00
-3.92000E-08,-2.44141E-01,-1.03104E+00
-3.90000E-08,-5.37109E-01,-1.02615E+00
-3.88000E-08,-6.34766E-01,-1.01639E+00
-3.86000E-08,-5.37109E-01,-1.01150E+00
-3.84000E-08,-4.39453E-01,-1.02127E+00
-3.82000E-08,-3.41797E-01,-1.03104E+00
-3.80000E-08,-2.44141E-01,-1.03592E+00
-3.78000E-08,-3.41797E-01,-1.02615E+00
-3.76000E-08,-7.32422E-01,-1.02127E+00
-3.74000E-08,-9.27734E-01,-1.02615E+00
-3.72000E-08,-6.34766E-01,-1.03104E+00
-3.70000E-08,-2.44141E-01,-1.02127E+00
-3.68000E-08,-4.88281E-02,-1.00662E+00
-3.66000E-08,-1.46484E-01,-1.00662E+00
-3.64000E-08,-1.46484E-01,-1.02615E+00
-3.62000E-08,-1.46484E-01,-1.04080E+00
-3.60000E-08,-2.44141E-01,-1.03104E+00
-3.58000E-08,-3.41797E-01,-1.02127E+00
-3.56000E-08,-2.44141E-01,-1.02127E+00
-3.54000E-08,-4.88281E-02,-1.02127E+00
-3.52000E-08,-1.46484E-01,-1.01150E+00
-3.50000E-08,-3.41797E-01,-1.01639E+00
-3.48000E-08,-3.41797E-01,-1.03592E+00
-3.46000E-08,-1.46484E-01,-1.05057E+00
-3.44000E-08,-1.46484E-01,-1.03592E+00
-3.42000E-08,-2.44141E-01,-1.01150E+00
-3.40000E-08,-4.39453E-01,-1.01150E+00
-3.38000E-08,-4.39453E-01,-1.02615E+00
-3.36000E-08,-4.39453E-01,-1.02615E+00
-3.34000E-08,-3.41797E-01,-1.00662E+00
-3.32000E-08,-2.44141E-01,-9.91973E-01
-3.30000E-08,-2.44141E-01,-9.91973E-01
-3.28000E-08,-3.41797E-01,-9.91973E-01
-3.26000E-08,-3.41797E-01,-9.72441E-01
-3.24000E-08,-2.44141E-01,-9.52910E-01
-3.22000E-08,-1.46484E-01,-9.43145E-01
-3.20000E-08,-1.46484E-01,-9.48027E-01
-3.18000E-08,-2.44141E-01,-9.48027E-01
-3.16000E-08,-3.41797E-01,-9.33379E-01
-3.14000E-08,-3.41797E-01,-9.18730E-01
-3.12000E-08,-3.41797E-01,-9.08965E-01
-3.10000E-08,-2.44141E-01,-8.94316E-01
-3.08000E-08,-2.44141E-01,-8.74785E-01
-3.06000E-08,-3.41797E-01,-8.60137E-01
-3.04000E-08,-4.39453E-01,-8.55254E-01
-3.02000E-08,-3.41797E-01,-8.45488E-01
-3.00000E-08,-1.46484E-01,-8.21074E-01
-2.98000E-08,-4.88281E-02,-7.96660E-01
-2.96000E-08,-2.44141E-01,-7.82012E-01
-2.94000E-08,-4.39453E-01,-7.77129E-01
-2.92000E-08,-4.39453E-01,-7.67363E-01
-2.90000E-08,-3.41797E-01,-7.47832E-01
-2.88000E-08,-3.41797E-01,-7.28301E-01
-2.86000E-08,-3.41797E-01,-7.03887E-01
-2.84000E-08,-2.44141E-01,-6.79473E-01
-2.82000E-08,-1.46484E-01,-6.55059E-01
-2.80000E-08,-2.44141E-01,-6.35527E-01
-2.78000E-08,-2.44141E-01,-6.25762E-01
-2.76000E-08,-1.46484E-01,-6.11113E-01
-2.74000E-08,-1.46484E-01,-5.96465E-01
-2.72000E-08,-3.41797E-01,-5.76934E-01
-2.70000E-08,-4.39453E-01,-5.62285E-01
-2.68000E-08,-3.41797E-01,-5.42754E-01
-2.66000E-08,-1.46484E-01,-5.23223E-01
-2.64000E-08,-1.46484E-01,-5.03691E-01
-2.62000E-08,-2.44141E-01,-4.89043E-01
-2.60000E-08,-2.44141E-01,-4.79277E-01
-2.58000E-08,-2.44141E-01,-4.69512E-01
-2.56000E-08,-3.41797E-01,-4.49980E-01
-2.54000E-08,-3.41797E-01,-4.20684E-01
-2.52000E-08,-4.88281E-02,-4.01152E-01
-2.50000E-08,-4.88281E-02,-3.86504E-01
-2.48000E-08,-4.39453E-01,-3.76738E-01
-2.46000E-08,-7.32422E-01,-3.62090E-01
-2.44000E-08,-5.37109E-01,-3.37676E-01
-2.42000E-08,-2.44141E-01,-3.18145E-01
-2.40000E-08,-2.44141E-01,-3.08379E-01
-2.38000E-08,-4.39453E-01,-3.13262E-01
-2.36000E-08,-3.41797E-01,-3.18145E-01
-2.34000E-08,-4.88281E-02,-3.03496E-01
-2.32000E-08,-4.88281E-02,-2.74199E-01
-2.30000E-08,-3.41797E-01,-2.49785E-01
-2.28000E-08,-4.39453E-01,-2.40020E-01
-2.26000E-08,-3.41797E-01,-2.40020E-01
-2.24000E-08,-2.44141E-01,-2.30254E-01
-2.22000E-08,-2.44141E-01,-2.15605E-01
-2.20000E-08,-2.44141E-01,-2.00957E-01
-2.18000E-08,-3.41797E-01,-1.86309E-01
-2.16000E-08,-4.39453E-01,-1.61895E-01
-2.14000E-08,-4.39453E-01,-1.47246E-01
-2.12000E-08,-4.39453E-01,-1.47246E-01
-2.10000E-08,-5.37109E-01,-1.52129E-01
-2.08000E-08,-6.34766E-01,-1.47246E-01
-2.06000E-08,-6.34766E-01,-1.32598E-01
-2.04000E-08,-4.39453E-01,-1.22832E-01
-2.02000E-08,-2.44141E-01,-1.17949E-01
-2.00000E-08,-3.41797E-01,-1.17949E-01
-1.98000E-08,-5.37109E-01,-1.17949E-01
-1.96000E-08,-4.39453E-01,-1.13066E-01
-1.94000E-08,-4.88281E-02,-1.08184E-01
-1.92000E-08,1.46484E-01,-9.35352E-02
-1.90000E-08,-4.88281E-02,-7.88867E-02
-1.88000E-08,-2.44141E-01,-6.42383E-02
-1.86000E-08,-2.44141E-01,-5.93555E-02
-1.84000E-08,-4.88281E-02,-6.42383E-02
-1.82000E-08,4.88281E-02,-6.91211E-02
-1.80000E-08,-1.46484E-01,-6.42383E-02
-1.78000E-08,-4.39453E-01,-4.47070E-02
-1.76000E-08,-4.39453E-01,-3.00586E-02
-1.74000E-08,-3.41797E-01,-3.00586E-02
-1.72000E-08,-2.44141E-01,-3.98242E-02
-1.70000E-08,-3.41797E-01,-3.98242E-02
-1.68000E-08,-3.41797E-01,-3.00586E-02
-1.66000E-08,-2.44141E-01,-2.51758E-02
