in s,C1 in V,C4 in V
-9.98000E-08,-1.46484E-01,-5.28105E-01
-9.96000E-08,-1.46484E-01,-5.28105E-01
-9.94000E-08,-1.46484E-01,-5.23223E-01
-9.92000E-08,-1.46484E-01,-5.28105E-01
-9.90000E-08,-1.46484E-01,-5.32988E-01
-9.88000E-08,-2.44141E-01,-5.32988E-01
-9.86000E-08,-3.41797E-01,-5.23223E-01
-9.84000E-08,-3.41797E-01,-5.23223E-01
-9.82000E-08,-3.41797E-01,-5.37871E-01
-9.80000E-08,-3.41797E-01,-5.52520E-01
-9.78000E-08,-3.41797E-01,-5.47637E-01
-9.76000E-08,-1.46484E-01,-5.28105E-01
-9.74000E-08,-4.88281E-02,-5.23223E-01
-9.72000E-08,-4.88281E-02,-5.32988E-01
-9.70000E-08,-2.44141E-01,-5.37871E-01
-9.68000E-08,-4.39453E-01,-5.32988E-01
-9.66000E-08,-3.41797E-01,-5.23223E-01
-9.64000E-08,-1.46484E-01,-5.23223E-01
-9.62000E-08,-1.46484E-01,-5.28105E-01
-9.60000E-08,-3.41797E-01,-5.23223E-01
-9.58000E-08,-4.39453E-01,-5.18340E-01
-9.56000E-08,-2.44141E-01,-5.28105E-01
-9.54000E-08,-4.88281E-02,-5.42754E-01
-9.52000E-08,-4.88281E-02,-5.42754E-01
-9.50000E-08,-2.44141E-01,-5.28105E-01
-9.48000E-08,-3.41797E-01,-5.18340E-01
-9.46000E-08,-2.44141E-01,-5.23223E-01
-9.44000E-08,-3.41797E-01,-5.32988E-01
-9.42000E-08,-6.34766E-01,-5.32988E-01
-9.40000E-08,-7.32422E-01,-5.23223E-01
-9.38000E-08,-5.37109E-01,-5.23223E-01
-9.36000E-08,-3.41797E-01,-5.28105E-01
-9.34000E-08,-3.41797E-01,-5.32988E-01
-9.32000E-08,-4.39453E-01,-5.28105E-01
-9.30000E-08,-4.39453E-01,-5.23223E-01
-9.28000E-08,-2.44141E-01,-5.23223E-01
-9.26000E-08,-1.46484E-01,-5.23223E-01
-9.24000E-08,-1.46484E-01,-5.28105E-01
-9.22000E-08,-2.44141E-01,-5.32988E-01
-9.20000E-08,-3.41797E-01,-5.28105E-01
-9.18000E-08,-4.39453E-01,-5.18340E-01
-9.16000E-08,-3.41797E-01,-5.08574E-01
-9.14000E-08,-1.46484E-01,-5.08574E-01
-9.12000E-08,-4.88281E-02,-5.23223E-01
-9.10000E-08,-2.44141E-01,-5.37871E-01
-9.08000E-08,-4.39453E-01,-5.47637E-01
-9.06000E-08,-3.41797E-01,-5.42754E-01
-9.04000E-08,-4.88281E-02,-5.28105E-01
-9.02000E-08,4.88281E-02,-5.13457E-01
-9.00000E-08,-1.46484E-01,-5.18340E-01
-8.98000E-08,-4.39453E-01,-5.37871E-01
-8.96000E-08,-4.39453E-01,-5.42754E-01
-8.94000E-08,-3.41797E-01,-5.28105E-01
-8.92000E-08,-2.44141E-01,-5.18340E-01
-8.90000E-08,-2.44141E-01,-5.23223E-01
-8.88000E-08,-1.46484E-01,-5.42754E-01
-8.86000E-08,-4.88281E-02,-5.47637E-01
-8.84000E-08,-1.46484E-01,-5.37871E-01
-8.82000E-08,-3.41797E-01,-5.28105E-01
-8.80000E-08,-3.41797E-01,-5.23223E-01
-8.78000E-08,-1.46484E-01,-5.23223E-01
-8.76000E-08,4.88281E-02,-5.23223E-01
-8.74000E-08,-4.88281E-02,-5.18340E-01
-8.72000E-08,-3.41797E-01,-5.13457E-01
-8.70000E-08,-5.37109E-01,-5.13457E-01
-8.68000E-08,-3.41797E-01,-5.23223E-01
-8.66000E-08,-4.88281E-02,-5.32988E-01
-8.64000E-08,-4.88281E-02,-5.32988E-01
-8.62000E-08,-2.44141E-01,-5.18340E-01
-8.60000E-08,-3.41797E-01,-5.08574E-01
-8.58000E-08,-2.44141E-01,-5.13457E-01
-8.56000E-08,-1.46484E-01,-5.28105E-01
-8.54000E-08,-2.44141E-01,-5.32988E-01
-8.52000E-08,-3.41797E-01,-5.23223E-01
-8.50000E-08,-3.41797E-01,-5.08574E-01
-8.48000E-08,-1.46484E-01,-5.13457E-01
-8.46000E-08,-4.88281E-02,-5.32988E-01
-8.44000E-08,-1.46484E-01,-5.42754E-01
-8.42000E-08,-2.44141E-01,-5.37871E-01
-8.40000E-08,-3.41797E-01,-5.23223E-01
-8.38000E-08,-3.41797E-01,-5.23223E-01
-8.36000E-08,-3.41797E-01,-5.37871E-01
-8.34000E-08,-2.44141E-01,-5.52520E-01
-8.32000E-08,-1.46484E-01,-5.42754E-01
-8.30000E-08,-1.46484E-01,-5.23223E-01
-8.28000E-08,-1.46484E-01,-5.18340E-01
-8.26000E-08,-1.46484E-01,-5.28105E-01
-8.24000E-08,-2.44141E-01,-5.37871E-01
-8.22000E-08,-2.44141E-01,-5.32988E-01
-8.20000E-08,-2.44141E-01,-5.23223E-01
-8.18000E-08,-1.46484E-01,-5.28105E-01
-8.16000E-08,-1.46484E-01,-5.37871E-01
-8.14000E-08,-1.46484E-01,-5.42754E-01
-8.12000E-08,-1.46484E-01,-5.32988E-01
-8.10000E-08,-4.88281E-02,-5.23223E-01
-8.08000E-08,-4.88281E-02,-5.18340E-01
-8.06000E-08,-1.46484E-01,-5.23223E-01
-8.04000E-08,-2.44141E-01,-5.28105E-01
-8.02000E-08,-1.46484E-01,-5.23223E-01
-8.00000E-08,-1.46484E-01,-5.18340E-01
-7.98000E-08,-2.44141E-01,-5.13457E-01
-7.96000E-08,-2.44141E-01,-5.13457E-01
-7.94000E-08,-2.44141E-01,-5.18340E-01
-7.92000E-08,-3.41797E-01,-5.28105E-01
-7.90000E-08,-6.34766E-01,-5.32988E-01
-7.88000E-08,-7.32422E-01,-5.32988E-01
-7.86000E-08,-4.39453E-01,-5.32988E-01
-7.84000E-08,-2.44141E-01,-5.28105E-01
-7.82000E-08,-2.44141E-01,-5.23223E-01
-7.80000E-08,-3.41797E-01,-5.23223E-01
-7.78000E-08,-1.46484E-01,-5.23223E-01
-7.76000E-08,-4.88281E-02,-5.32988E-01
-7.74000E-08,-1.46484E-01,-5.42754E-01
-7.72000E-08,-3.41797E-01,-5.37871E-01
-7.70000E-08,-2.44141E-01,-5.28105E-01
-7.68000E-08,-1.46484E-01,-5.18340E-01
-7.66000E-08,-2.44141E-01,-5.23223E-01
-7.64000E-08,-3.41797E-01,-5.37871E-01
-7.62000E-08,-2.44141E-01,-5.47637E-01
-7.60000E-08,-4.88281E-02,-5.42754E-01
-7.58000E-08,-1.46484E-01,-5.32988E-01
-7.56000E-08,-4.39453E-01,-5.28105E-01
-7.54000E-08,-5.37109E-01,-5.28105E-01
-7.52000E-08,-1.46484E-01,-5.32988E-01
-7.50000E-08,3.41797E-01,-5.42754E-01
-7.48000E-08,3.41797E-01,-5.52520E-01
-7.46000E-08,-4.88281E-02,-5.52520E-01
-7.44000E-08,-4.39453E-01,-5.37871E-01
-7.42000E-08,-5.37109E-01,-5.23223E-01
-7.40000E-08,-3.41797E-01,-5.18340E-01
-7.38000E-08,-2.44141E-01,-5.23223E-01
-7.36000E-08,-2.44141E-01,-5.28105E-01
-7.34000E-08,-3.41797E-01,-5.23223E-01
-7.32000E-08,-4.39453E-01,-5.23223E-01
-7.30000E-08,-4.39453E-01,-5.23223E-01
-7.28000E-08,-3.41797E-01,-5.23223E-01
-7.26000E-08,-2.44141E-01,-5.18340E-01
-7.24000E-08,-2.44141E-01,-5.18340E-01
-7.22000E-08,-1.46484E-01,-5.28105E-01
-7.20000E-08,-1.46484E-01,-5.37871E-01
-7.18000E-08,-1.46484E-01,-5.32988E-01
-7.16000E-08,-2.44141E-01,-5.28105E-01
-7.14000E-08,-3.41797E-01,-5.28105E-01
-7.12000E-08,-3.41797E-01,-5.37871E-01
-7.10000E-08,-2.44141E-01,-5.42754E-01
-7.08000E-08,-1.46484E-01,-5.42754E-01
-7.06000E-08,-1.46484E-01,-5.37871E-01
-7.04000E-08,-2.44141E-01,-5.28105E-01
-7.02000E-08,-2.44141E-01,-5.13457E-01
-7.00000E-08,-1.46484E-01,-5.08574E-01
-6.98000E-08,-4.88281E-02,-5.23223E-01
-6.96000E-08,-1.46484E-01,-5.42754E-01
-6.94000E-08,-3.41797E-01,-5.47637E-01
-6.92000E-08,-4.39453E-01,-5.42754E-01
-6.90000E-08,-3.41797E-01,-5.32988E-01
-6.88000E-08,-3.41797E-01,-5.28105E-01
-6.86000E-08,-5.37109E-01,-5.23223E-01
-6.84000E-08,-6.34766E-01,-5.23223E-01
-6.82000E-08,-3.41797E-01,-5.23223E-01
-6.80000E-08,-4.88281E-02,-5.18340E-01
-6.78000E-08,-1.46484E-01,-5.13457E-01
-6.76000E-08,-4.39453E-01,-5.13457E-01
-6.74000E-08,-5.37109E-01,-5.28105E-01
-6.72000E-08,-3.41797E-01,-5.42754E-01
-6.70000E-08,-2.44141E-01,-5.47637E-01
-6.68000E-08,-3.41797E-01,-5.37871E-01
-6.66000E-08,-4.39453E-01,-5.28105E-01
-6.64000E-08,-4.39453E-01,-5.32988E-01
-6.62000E-08,-3.41797E-01,-5.42754E-01
-6.60000E-08,-3.41797E-01,-5.42754E-01
-6.58000E-08,-3.41797E-01,-5.28105E-01
-6.56000E-08,-3.41797E-01,-5.18340E-01
-6.54000E-08,-3.41797E-01,-5.23223E-01
-6.52000E-08,-3.41797E-01,-5.28105E-01
-6.50000E-08,-2.44141E-01,-5.28105E-01
-6.48000E-08,-2.44141E-01,-5.28105E-01
-6.46000E-08,-3.41797E-01,-5.32988E-01
-6.44000E-08,-3.41797E-01,-5.42754E-01
-6.42000E-08,-2.44141E-01,-5.37871E-01
-6.40000E-08,-1.46484E-01,-5.23223E-01
-6.38000E-08,-2.44141E-01,-5.13457E-01
-6.36000E-08,-3.41797E-01,-5.23223E-01
-6.34000E-08,-4.39453E-01,-5.37871E-01
-6.32000E-08,-3.41797E-01,-5.37871E-01
-6.30000E-08,-2.44141E-01,-5.23223E-01
-6.28000E-08,-2.44141E-01,-5.08574E-01
-6.26000E-08,-1.46484E-01,-5.08574E-01
-6.24000E-08,-4.88281E-02,-5.13457E-01
-6.22000E-08,4.88281E-02,-5.18340E-01
-6.20000E-08,4.88281E-02,-5.28105E-01
-6.18000E-08,-1.46484E-01,-5.32988E-01
-6.16000E-08,-3.41797E-01,-5.37871E-01
-6.14000E-08,-3.41797E-01,-5.37871E-01
-6.12000E-08,-4.88281E-02,-5.42754E-01
-6.10000E-08,2.44141E-01,-5.52520E-01
-6.08000E-08,2.44141E-01,-5.57402E-01
-6.06000E-08,4.88281E-02,-5.42754E-01
-6.04000E-08,-1.46484E-01,-5.18340E-01
-6.02000E-08,-1.46484E-01,-5.13457E-01
-6.00000E-08,-1.46484E-01,-5.23223E-01
-5.98000E-08,-3.41797E-01,-5.32988E-01
-5.96000E-08,-3.41797E-01,-5.28105E-01
-5.94000E-08,-1.46484E-01,-5.23223E-01
-5.92000E-08,-4.88281E-02,-5.28105E-01
-5.90000E-08,-2.44141E-01,-5.42754E-01
-5.88000E-08,-4.39453E-01,-5.42754E-01
-5.86000E-08,-4.39453E-01,-5.32988E-01
-5.84000E-08,-3.41797E-01,-5.18340E-01
-5.82000E-08,-2.44141E-01,-5.18340E-01
-5.80000E-08,-2.44141E-01,-5.23223E-01
-5.78000E-08,-1.46484E-01,-5.28105E-01
-5.76000E-08,-1.46484E-01,-5.28105E-01
-5.74000E-08,-2.44141E-01,-5.32988E-01
-5.72000E-08,-2.44141E-01,-5.32988E-01
-5.70000E-08,-1.46484E-01,-5.28105E-01
-5.68000E-08,4.88281E-02,-5.28105E-01
-5.66000E-08,-4.88281E-02,-5.32988E-01
-5.64000E-08,-3.41797E-01,-5.37871E-01
-5.62000E-08,-5.37109E-01,-5.37871E-01
-5.60000E-08,-3.41797E-01,-5.37871E-01
-5.58000E-08,-4.88281E-02,-5.32988E-01
-5.56000E-08,4.88281E-02,-5.23223E-01
-5.54000E-08,-4.88281E-02,-5.08574E-01
-5.52000E-08,-2.44141E-01,-5.03691E-01
-5.50000E-08,-3.41797E-01,-5.13457E-01
-5.48000E-08,-3.41797E-01,-5.28105E-01
-5.46000E-08,-1.46484E-01,-5.37871E-01
-5.44000E-08,4.88281E-02,-5.32988E-01
-5.42000E-08,1.46484E-01,-5.23223E-01
-5.40000E-08,-4.88281E-02,-5.18340E-01
-5.38000E-08,-2.44141E-01,-5.23223E-01
-5.36000E-08,-3.41797E-01,-5.23223E-01
-5.34000E-08,-2.44141E-01,-5.18340E-01
-5.32000E-08,-1.46484E-01,-5.18340E-01
-5.30000E-08,-1.46484E-01,-5.23223E-01
-5.28000E-08,-2.44141E-01,-5.28105E-01
-5.26000E-08,-2.44141E-01,-5.28105E-01
-5.24000E-08,-1.46484E-01,-5.32988E-01
-5.22000E-08,-4.88281E-02,-5.42754E-01
-5.20000E-08,-4.88281E-02,-5.42754E-01
-5.18000E-08,-4.88281E-02,-5.32988E-01
-5.16000E-08,-1.46484E-01,-5.23223E-01
-5.14000E-08,-3.41797E-01,-5.23223E-01
-5.12000E-08,-3.41797E-01,-5.32988E-01
-5.10000E-08,-1.46484E-01,-5.37871E-01
-5.08000E-08,-4.88281E-02,-5.32988E-01
-5.06000E-08,-1.46484E-01,-5.23223E-01
-5.04000E-08,-2.44141E-01,-5.18340E-01
-5.02000E-08,-3.41797E-01,-5.13457E-01
-5.00000E-08,-4.39453E-01,-5.08574E-01
-4.98000E-08,-6.34766E-01,-4.98809E-01
-4.96000E-08,-5.37109E-01,-4.93926E-01
-4.94000E-08,-1.46484E-01,-4.98809E-01
-4.92000E-08,2.44141E-01,-5.08574E-01
-4.90000E-08,1.46484E-01,-5.18340E-01
-4.88000E-08,-2.44141E-01,-5.23223E-01
-4.86000E-08,-3.41797E-01,-5.23223E-01
-4.84000E-08,-2.44141E-01,-5.28105E-01
-4.82000E-08,-1.46484E-01,-5.42754E-01
-4.80000E-08,-2.44141E-01,-5.47637E-01
-4.78000E-08,-3.41797E-01,-5.37871E-01
-4.76000E-08,-2.44141E-01,-5.18340E-01
-4.74000E-08,-2.44141E-01,-5.13457E-01
-4.72000E-08,-3.41797E-01,-5.23223E-01
-4.70000E-08,-5.37109E-01,-5.32988E-01
-4.68000E-08,-5.37109E-01,-5.37871E-01
-4.66000E-08,-3.41797E-01,-5.32988E-01
-4.64000E-08,-1.46484E-01,-5.28105E-01
-4.62000E-08,-2.44141E-01,-5.28105E-01
-4.60000E-08,-3.41797E-01,-5.32988E-01
-4.58000E-08,-3.41797E-01,-5.42754E-01
-4.56000E-08,-3.41797E-01,-5.42754E-01
-4.54000E-08,-3.41797E-01,-5.42754E-01
-4.52000E-08,-2.44141E-01,-5.42754E-01
-4.50000E-08,-1.46484E-01,-5.42754E-01
-4.48000E-08,-4.88281E-02,-5.28105E-01
-4.46000E-08,-1.46484E-01,-5.08574E-01
-4.44000E-08,-4.39453E-01,-4.98809E-01
-4.42000E-08,-5.37109E-01,-5.13457E-01
-4.40000E-08,-4.39453E-01,-5.32988E-01
-4.38000E-08,-3.41797E-01,-5.37871E-01
-4.36000E-08,-3.41797E-01,-5.32988E-01
-4.34000E-08,-3.41797E-01,-5.28105E-01
-4.32000E-08,-2.44141E-01,-5.28105E-01
-4.30000E-08,-4.88281E-02,-5.28105E-01
-4.28000E-08,-4.88281E-02,-5.32988E-01
-4.26000E-08,-2.44141E-01,-5.47637E-01
-4.24000E-08,-3.41797E-01,-5.52520E-01
-4.22000E-08,-2.44141E-01,-5.37871E-01
-4.20000E-08,-2.44141E-01,-5.28105E-01
-4.18000E-08,-3.41797E-01,-5.32988E-01
-4.16000E-08,-4.39453E-01,-5.47637E-01
-4.14000E-08,-3.41797E-01,-5.47637E-01
-4.12000E-08,-1.46484E-01,-5.32988E-01
-4.10000E-08,-1.46484E-01,-5.23223E-01
-4.08000E-08,-3.41797E-01,-5.28105E-01
-4.06000E-08,-5.37109E-01,-5.32988E-01
-4.04000E-08,-5.37109E-01,-5.37871E-01
-4.02000E-08,-4.39453E-01,-5.37871E-01
-4.00000E-08,-3.41797E-01,-5.42754E-01
-3.98000E-08,-3.41797E-01,-5.42754E-01
-3.96000E-08,-3.41797E-01,-5.32988E-01
-3.94000E-08,-4.39453E-01,-5.28105E-01
-3.92000E-08,-3.41797E-01,-5.28105E-01
-3.90000E-08,-1.46484E-01,-5.37871E-01
-3.88000E-08,-4.88281E-02,-5.42754E-01
-3.86000E-08,-4.88281E-02,-5.32988E-01
-3.84000E-08,-2.44141E-01,-5.18340E-01
-3.82000E-08,-3.41797E-01,-5.13457E-01
-3.80000E-08,-3.41797E-01,-5.23223E-01
-3.78000E-08,-2.44141E-01,-5.37871E-01
-3.76000E-08,-2.44141E-01,-5.42754E-01
-3.74000E-08,-2.44141E-01,-5.32988E-01
-3.72000E-08,-2.44141E-01,-5.23223E-01
-3.70000E-08,-2.44141E-01,-5.28105E-01
-3.68000E-08,-2.44141E-01,-5.37871E-01
-3.66000E-08,-1.46484E-01,-5.42754E-01
-3.64000E-08,-4.88281E-02,-5.37871E-01
-3.62000E-08,4.88281E-02,-5.37871E-01
-3.60000E-08,-1.46484E-01,-5.42754E-01
-3.58000E-08,-4.39453E-01,-5.37871E-01
-3.56000E-08,-5.37109E-01,-5.23223E-01
-3.54000E-08,-2.44141E-01,-5.13457E-01
-3.52000E-08,-4.88281E-02,-5.18340E-01
-3.50000E-08,-1.46484E-01,-5.32988E-01
-3.48000E-08,-3.41797E-01,-5.37871E-01
-3.46000E-08,-4.39453E-01,-5.32988E-01
-3.44000E-08,-3.41797E-01,-5.28105E-01
-3.42000E-08,-3.41797E-01,-5.28105E-01
-3.40000E-08,-4.39453E-01,-5.23223E-01
-3.38000E-08,-3.41797E-01,-5.18340E-01
-3.36000E-08,-2.44141E-01,-5.08574E-01
-3.34000E-08,-2.44141E-01,-5.03691E-01
-3.32000E-08,-3.41797E-01,-5.03691E-01
-3.30000E-08,-4.39453E-01,-4.93926E-01
-3.28000E-08,-3.41797E-01,-4.79277E-01
-3.26000E-08,-2.44141E-01,-4.64629E-01
-3.24000E-08,-2.44141E-01,-4.59746E-01
-3.22000E-08,-2.44141E-01,-4.59746E-01
-3.20000E-08,-2.44141E-01,-4.54863E-01
-3.18000E-08,-2.44141E-01,-4.45098E-01
-3.16000E-08,-3.41797E-01,-4.40215E-01
-3.14000E-08,-4.39453E-01,-4.35332E-01
-3.12000E-08,-3.41797E-01,-4.25566E-01
-3.10000E-08,-2.44141E-01,-4.06035E-01
-3.08000E-08,-3.41797E-01,-3.86504E-01
-3.06000E-08,-4.39453E-01,-3.66973E-01
-3.04000E-08,-3.41797E-01,-3.47441E-01
-3.02000E-08,4.88281E-02,-3.27910E-01
-3.00000E-08,2.44141E-01,-3.13262E-01
-2.98000E-08,4.88281E-02,-3.03496E-01
-2.96000E-08,-3.41797E-01,-2.93730E-01
-2.94000E-08,-5.37109E-01,-2.79082E-01
-2.92000E-08,-4.39453E-01,-2.64434E-01
-2.90000E-08,-1.46484E-01,-2.54668E-01
-2.88000E-08,-4.88281E-02,-2.35137E-01
-2.86000E-08,-1.46484E-01,-2.05840E-01
-2.84000E-08,-3.41797E-01,-1.86309E-01
-2.82000E-08,-4.39453E-01,-1.76543E-01
-2.80000E-08,-4.39453E-01,-1.66777E-01
-2.78000E-08,-4.39453E-01,-1.42363E-01
-2.76000E-08,-3.41797E-01,-1.22832E-01
-2.74000E-08,-2.44141E-01,-1.17949E-01
-2.72000E-08,-1.46484E-01,-1.08184E-01
-2.70000E-08,-1.46484E-01,-8.37695E-02
-2.68000E-08,-1.46484E-01,-5.93555E-02
-2.66000E-08,-1.46484E-01,-3.98242E-02
-2.64000E-08,-1.46484E-01,-1.54102E-02
-2.62000E-08,-2.44141E-01,1.38867E-02
-2.60000E-08,-2.44141E-01,3.34180E-02
-2.58000E-08,-1.46484E-01,3.34180E-02
-2.56000E-08,-1.46484E-01,4.80664E-02
-2.54000E-08,-2.44141E-01,8.22461E-02
-2.52000E-08,-3.41797E-01,1.11543E-01
-2.50000E-08,-2.44141E-01,1.11543E-01
-2.48000E-08,-4.88281E-02,1.06660E-01
-2.46000E-08,-1.46484E-01,1.26191E-01
-2.44000E-08,-3.41797E-01,1.55488E-01
-2.42000E-08,-3.41797E-01,1.70137E-01
-2.40000E-08,-1.46484E-01,1.75020E-01
-2.38000E-08,4.88281E-02,1.89668E-01
-2.36000E-08,4.88281E-02,2.14082E-01
-2.34000E-08,-1.46484E-01,2.23848E-01
-2.32000E-08,-3.41797E-01,2.23848E-01
-2.30000E-08,-4.39453E-01,2.33613E-01
-2.28000E-08,-4.39453E-01,2.58027E-01
-2.26000E-08,-4.39453E-01,2.77559E-01
-2.24000E-08,-3.41797E-01,2.82441E-01
-2.22000E-08,-2.44141E-01,2.87324E-01
-2.20000E-08,-2.44141E-01,2.97090E-01
-2.18000E-08,-2.44141E-01,3.11738E-01
-2.16000E-08,-3.41797E-01,3.21504E-01
-2.14000E-08,-3.41797E-01,3.26387E-01
-2.12000E-08,-3.41797E-01,3.31270E-01
-2.10000E-08,-2.44141E-01,3.41035E-01
-2.08000E-08,-2.44141E-01,3.60566E-01
-2.06000E-08,-2.44141E-01,3.80098E-01
-2.04000E-08,-3.41797E-01,3.84980E-01
-2.02000E-08,-3.41797E-01,3.84980E-01
-2.00000E-08,-3.41797E-01,3.84980E-01
-1.98000E-08,-3.41797E-01,3.94746E-01
-1.96000E-08,-3.41797E-01,4.09395E-01
-1.94000E-08,-3.41797E-01,4.14277E-01
-1.92000E-08,-3.41797E-01,4.14277E-01
-1.90000E-08,-3.41797E-01,4.09395E-01
-1.88000E-08,-3.41797E-01,4.14277E-01
-1.86000E-08,-3.41797E-01,4.24043E-01
-1.84000E-08,-3.41797E-01,4.38691E-01
-1.82000E-08,-3.41797E-01,4.53340E-01
-1.80000E-08,-3.41797E-01,4.63105E-01
-1.78000E-08,-2.44141E-01,4.58223E-01
-1.76000E-08,-1.46484E-01,4.48457E-01
-1.74000E-08,4.88281E-02,4.38691E-01
-1.72000E-08,4.88281E-02,4.43574E-01
-1.70000E-08,-1.46484E-01,4.53340E-01
-1.68000E-08,-3.41797E-01,4.63105E-01
-1.66000E-08,-3.41797E-01,4.67988E-01
-1.64000E-08,-1.46484E-01,4.72871E-01
-1.62000E-08,4.88281E-02,4.77754E-01
